trajectory_id,client_id,coach_id,start_date,n_sessions,completed,dropout_reason,satisfaction_1_10,goal_achievement_1_10,evaluation_completed,rematch_requested,evaluation_comment
T00879,K00923,C0075,2024-11-16,3,False,external-coach,3.0,5.0,True,True,Het traject is voortijdig beëindigd wegens wisseling naar externe coach; de coachee realiseerde slechts enkele doelen.
T00880,K01090,C0047,2024-11-17,3,False,no-longer-wanted,,,False,True,
T00881,K00855,C0067,2024-11-17,11,True,,6.0,9.0,True,False,Uitstekende doelrealisatie ondanks matige tevredenheid; de gestelde doelen zijn vrijwel volledig bereikt. Mogelijk aandacht voor procesverbetering en communicatie in vervolgtrajecten.
T00882,K00891,C0060,2024-11-19,9,True,,7.0,7.0,True,False,Solide afronding met evenwichtige resultaten op beide dimensies; doelen zijn bereikt en tevredenheid is aanwezig. Een goed uitgevoerd traject.
T00883,K00816,C0001,2024-11-19,5,True,,5.0,8.0,True,False,"Sterke doelrealisatie ondanks lagere tevredenheid; de concrete doelstellingen zijn goed behaald, hoewel de ervaring van het traject kan worden verbeterd."
T00884,K00660,C0107,2024-11-19,9,True,,6.0,7.0,True,False,Matig tot behoorlijk resultaat met redelijke doelrealisatie en tevredenheid; beide aspecten kunnen in toekomstige trajecten verder worden geoptimaliseerd.
T00885,K01174,C0059,2024-11-21,6,True,,5.0,8.0,True,False,Goede doelrealisatie bereikt ondanks beperkte tevredenheid; ondanks reserveringen heeft de coachee de gestelde doelen effectief gerealiseerd.
T00886,K00693,C0002,2024-11-21,10,True,,,,False,False,
T00887,K01065,C0094,2024-11-21,2,False,disappeared,4.0,8.0,True,True,Traject voortijdig beëindigd door uitval van de coachee; ondanks uitstekende doelrealisatie kon het traject niet worden afgerond.
T00888,K00708,C0028,2024-11-23,4,False,external-coach,,,False,False,
T00889,K01350,C0060,2024-11-23,5,True,,6.0,6.0,True,False,"Basaal afgerond traject met gelijkmatige, maar matige resultaten; zowel tevredenheid als doelrealisatie bieden ruimte voor verbetering."
T00890,K01421,C0114,2024-11-23,6,True,,6.0,9.0,True,False,Excellent resultaat op doelrealisatie met solide tevredenheid; een zeer geslaagd traject met sterke concrete resultaten.
T00891,K01483,C0119,2024-11-24,7,True,,3.0,9.0,True,True,"Opvallend contrast tussen zeer hoge doelrealisatie en lage tevredenheid; doelen zijn bereikt, maar de coachee was weinig tevreden met het proces."
T00892,K00874,C0108,2024-11-24,12,True,,5.0,6.0,True,False,"Bescheiden resultaten op beide fronten; hoewel doelen gedeeltelijk zijn bereikt, zijn tevredenheid en realisatie beide aan de lage kant."
T00893,K00654,C0049,2024-11-24,2,False,no-longer-wanted,6.0,8.0,True,False,Traject voortijdig afgebroken op wens van de coachee; ondanks redelijke doelrealisatie kon het traject niet naar wens worden afgerond.
T00894,K01378,C0025,2024-11-25,8,True,,,,False,True,
T00895,K00759,C0088,2024-11-25,12,True,,,,False,False,
T00896,K01196,C0072,2024-11-25,9,True,,,,False,False,
T00897,K00769,C0045,2024-11-25,14,True,,6.0,9.0,True,False,Excellent afgerond traject met zeer hoge doelrealisatie en goede tevredenheid; een zeer succesvol resultaat.
T00898,K00822,C0034,2024-11-26,8,True,,,,False,True,
T00899,K00987,C0084,2024-11-26,7,True,,2.0,5.0,True,False,"Zwak resultaat op beide dimensies; zowel tevredenheid als doelrealisatie zijn laag, wat wijst op een moeizaam verloop."
T00900,K00968,C0022,2024-12-01,11,True,,7.0,8.0,True,False,Goed afgerond traject met sterke doelrealisatie en goede tevredenheid; solide resultaten op beide fronten.
T00901,K01156,C0088,2024-12-01,2,False,external-coach,4.0,7.0,True,False,"Traject voortijdig beëindigd door overgang naar externe coach; doelrealisatie was redelijk, maar tevredenheid was laag."
T00902,K01185,C0050,2024-12-01,15,True,,7.0,9.0,True,False,Zeer succesvol traject met uitstekende doelrealisatie en goede tevredenheid; een voorbeeldig afgerond traject.
T00903,K01013,C0080,2024-12-02,5,True,,,,False,False,
T00904,K01499,C0103,2024-12-02,6,True,,,,False,False,
T00905,K00692,C0113,2024-12-03,7,True,,6.0,7.0,True,False,Behoorlijk afgerond traject met redelijke doelrealisatie en matige tevredenheid; resultaten zijn acceptabel maar niet optimaal.
T00906,K01124,C0050,2024-12-03,12,True,,7.0,9.0,True,False,Excellent afgerond traject met zeer hoge doelrealisatie en goede tevredenheid; uitstekende concrete resultaten bereikt.
T00907,K01343,C0117,2024-12-03,8,True,,,,False,True,
T00908,K00666,C0119,2024-12-03,7,True,,5.0,5.0,True,True,Matig afgerond traject met bescheiden resultaten op beide dimensies; tevredenheid en doelrealisatie zijn beide slechts gemiddeld.
T00909,K01505,C0049,2024-12-04,4,False,disappeared,,,False,False,
T00910,K00726,C0066,2024-12-04,5,True,,4.0,6.0,True,True,"Laag resultaat op beide fronten; zowel tevredenheid als doelrealisatie zijn beperkt, wat aangeeft dat het traject niet optimaal is verlopen."
T00911,K01091,C0077,2024-12-06,5,True,,7.0,10.0,True,False,Uitstekende doelrealisatie behaald met sterke voortgang; tevredenheid zou nog wat hoger kunnen liggen maar het traject is succesvol afgerond.
T00912,K00885,C0101,2024-12-07,8,True,,5.0,7.0,True,True,"Doelen grotendeels bereikt, maar de tevredenheid blijft achter bij de resultaten; meer aandacht voor ervaring tijdens het proces zou helpen."
T00913,K01261,C0039,2024-12-07,10,True,,4.0,7.0,True,True,Matige tevredenheid ondanks redelijke doelrealisatie; de communicatie en aanpak hadden beter kunnen aansluiten bij de verwachtingen.
T00914,K01059,C0094,2024-12-08,12,True,,6.0,8.0,True,False,Goed traject met solide doelrealisatie en redelijke tevredenheid; een stap in de juiste richting met ruimte voor verbetering.
T00915,K01470,C0063,2024-12-11,8,True,,5.0,6.0,True,True,Matig resultaat met beperkte doelrealisatie en onduidelijke waarde voor de deelnemer; het traject had intensiever en gerielder kunnen zijn.
T00916,K00913,C0031,2024-12-12,6,True,,5.0,4.0,True,False,Tegenvallende resultaten met onvoldoende doelrealisatie en lage tevredenheid; aanpassing van aanpak of begeleiding was nodig geweest.
T00917,K01229,C0092,2024-12-12,3,True,,3.0,3.0,True,True,Dit traject is niet succesvol geweest; zowel doelrealisatie als tevredenheid blijven ver achter en aangepaste ondersteuning had nodig.
T00918,K01419,C0082,2024-12-13,6,True,,4.0,5.0,True,False,Beperkte voortgang met lage tevredenheid en onvoldoende doelrealisatie; een ander coachingformat zou beter hebben uitgepakt.
T00919,K01204,C0073,2024-12-13,2,False,disappeared,4.0,6.0,True,False,"Traject voortijdig beëindigd door vertrek van deelnemer; hoewel enige voortgang werd geboekt, kon het potentieel niet volledig worden benut."
T00920,K00899,C0058,2024-12-14,8,True,,7.0,6.0,True,False,"Goed verloop met goede tevredenheid, al valt de doelrealisatie iets minder uit dan verwacht; een solide afsluiting van het traject."
T00921,K01466,C0039,2024-12-14,11,True,,6.0,9.0,True,False,Sterke doelrealisatie bereikt met goede tevredenheid; een geslaagd traject met duidelijke vooruitgang en positieve outcomes.
T00922,K00977,C0039,2024-12-15,11,True,,6.0,9.0,True,False,Uitstekende doelrealisatie bereikt met goede tevredenheid; een effectief traject dat de deelnemer goed ondersteund heeft.
T00923,K00941,C0039,2024-12-17,8,True,,7.0,7.0,True,False,Evenwichtig traject met solide doelrealisatie en goede tevredenheid; een prettige en effectieve samenwerking afgerond.
T00924,K00679,C0084,2024-12-18,2,True,,,,False,True,
T00925,K01166,C0085,2024-12-19,6,True,,7.0,8.0,True,False,Goed traject met sterke doelrealisatie en goede tevredenheid; een succesvolle afsluiting met duidelijke resultaten.
T00926,K01182,C0090,2024-12-20,10,True,,6.0,8.0,True,False,Solide voortgang met goede doelrealisatie en redelijke tevredenheid; het traject heeft de gewenste richting opgeleverd.
T00927,K00840,C0098,2024-12-20,6,True,,5.0,8.0,True,True,Goedealisatie ondanks matige tevredenheid; de coachee heeft goed aan de doelen gewerkt al lag de waardering voor het proces lager.
T00928,K00825,C0050,2024-12-21,6,True,,6.0,9.0,True,False,Zeer goedealisatie met goede tevredenheid; een effectief en waardevol traject dat sterke resultaten heeft opgeleverd.
T00929,K01385,C0092,2024-12-21,9,True,,6.0,8.0,True,False,Goedealisatie met goede tevredenheid; het traject heeft goed bijgedragen aan de gestelde doelen en is positief ervaren.
T00930,K01294,C0098,2024-12-23,8,True,,4.0,6.0,True,True,Beperkte voortgang met onvoldoende tevredenheid en doelrealisatie; intensievere begeleiding of ander format had nodig kunnen zijn.
T00931,K01346,C0049,2024-12-23,2,False,no-longer-wanted,3.0,6.0,True,False,Traject voortijdig beëindigd omdat deelnemer geen behoefte meer had aan coaching; ondanks enige voortgang is het potentieel onbenut gebleven.
T00932,K00916,C0097,2024-12-26,2,True,,5.0,5.0,True,True,Het traject is afgerond met gemengde resultaten; doelstellingen zijn matig behaald en de tevredenheid sluit hier niet optimaal bij aan.
T00933,K01278,C0047,2024-12-27,12,True,,5.0,7.0,True,False,"De doelrealisatie was behoorlijk (7/10), maar de tevredenheid bleef achter; dit duidt op een gat tussen verwachtingen en ervaring."
T00934,K01328,C0045,2024-12-27,11,True,,7.0,6.0,True,False,"Het traject toont een solide voortgang met goede doelrealisatie, hoewel de tevredenheid nog wat meer had kunnen zijn."
T00935,K02248,C0050,2025-01-01,7,True,,3.0,8.0,True,True,Ondanks de lage tevredenheid zijn de doelen opmerkelijk goed gerealiseerd (8/10); de begeleiding paste mogelijk niet volledig bij de persoon.
T00936,K01899,C0073,2025-01-01,6,True,,6.0,9.0,True,False,Uitstekende doelrealisatie (9/10) met redelijke tevredenheid; een sterk afgerond traject met concrete resultaten.
T00937,K01861,C0074,2025-01-02,3,False,disappeared,,,False,False,
T00938,K01848,C0067,2025-01-02,11,True,,6.0,8.0,True,False,Goed afgerond traject met sterke doelrealisatie (8/10) en voldoende tevredenheid; de begeleiding was effectief.
T00939,K01925,C0106,2025-01-02,6,False,disappeared,5.0,8.0,True,False,"Het traject werd voortijdig afgebroken; hoewel de doelen goed op schema lagen, kon continuïteit niet worden gehandhaafd."
T00940,K01734,C0107,2025-01-02,9,True,,,,False,False,
T00941,K02249,C0013,2025-01-03,11,True,,6.0,8.0,True,False,Solide afgerond traject met hoge doelrealisatie (8/10) en redelijke tevredenheid; een succesvolle samenwerking.
T00942,K01854,C0107,2025-01-03,9,True,,4.0,8.0,True,True,"De doelen zijn goed bereikt (8/10), maar de tevredenheid was laag; de inhoud werkte beter dan de vorm van begeleiding."
T00943,K02412,C0072,2025-01-03,12,True,,8.0,8.0,True,False,Excellent traject met sterke doelrealisatie (8/10) en hoge tevredenheid (8/10); een voorbeeldig afgesloten samenwerking.
T00944,K01635,C0047,2025-01-03,6,True,,,,False,False,
T00945,K01772,C0017,2025-01-04,7,True,,,,False,True,
T00946,K01884,C0111,2025-01-04,10,True,,9.0,9.0,True,False,Zeer succesvol afgerond traject met uitstekende doelrealisatie (9/10) en tevredenheid (9/10); een inspirerend voorbeeld van goed coachwerk.
T00947,K01902,C0072,2025-01-05,5,False,external-coach,,,False,False,
T00948,K01592,C0024,2025-01-06,3,False,external-coach,6.0,8.0,True,False,Het traject werd voortijdig beëindigd door overstap naar externe coaching; de initiële voortgang was echter veelbelovend.
T00949,K02080,C0095,2025-01-06,4,True,,7.0,9.0,True,False,Sterk afgerond traject met zeer hoge doelrealisatie (9/10) en goede tevredenheid (7/10); een zeer productief proces.
T00950,K01739,C0116,2025-01-06,10,True,,,,False,False,
T00951,K01687,C0084,2025-01-07,7,True,,5.0,8.0,True,True,Goed gerealiseerde doelen (8/10) met matige tevredenheid; het traject was effectief ondanks enkele onvolkomenheden in de ervaring.
T00952,K01590,C0074,2025-01-07,3,False,external-coach,,,False,True,
T00953,K01906,C0025,2025-01-07,5,True,,3.0,4.0,True,True,Laag afgerond traject met zwakke doelrealisatie (4/10) en lage tevredenheid (3/10); dit traject is niet goed uit de verf gekomen.
T00954,K02124,C0006,2025-01-08,14,True,,8.0,9.0,True,False,Zeer succesvol afgerond traject met uitstekende doelrealisatie (9/10) en hoge tevredenheid (8/10); een inspirerend coachtraject.
T00955,K01926,C0120,2025-01-08,7,False,other,6.0,8.0,True,False,Het traject werd voortijdig afgebroken; ondanks redelijke voortgang kon het proces niet naar voltooiing worden gebracht.
T00956,K01841,C0116,2025-01-08,7,True,,6.0,8.0,True,False,Goed afgerond traject met sterke doelrealisatie (8/10) en adequate tevredenheid; een effectieve begeleiding.
T00957,K01881,C0005,2025-01-08,4,True,,5.0,6.0,True,False,Het traject is afgerond met gemiddelde resultaten; zowel doelrealisatie als tevredenheid bleven op een bescheiden niveau.
T00958,K02355,C0030,2025-01-09,11,True,,6.0,10.0,True,False,Excellent afgerond traject met perfecte doelrealisatie (10/10) en goede tevredenheid (6/10); een zeer resultaatgericht proces.
T00959,K02254,C0090,2025-01-09,12,True,,5.0,9.0,True,True,"De doelstellingen zijn goed bereikt, maar de tevredenheid bleef achter; mogelijk speelden praktische of communicatieve factoren een rol die aandacht verdienen."
T00960,K01971,C0108,2025-01-09,3,False,no-longer-wanted,,,False,True,
T00961,K01805,C0077,2025-01-09,4,False,disappeared,6.0,9.0,True,False,"Jammer dat het contact is verbroken, want de doelrealisatie verliep voorspoedig; graag in toekomst eerder communiceren over eventuele blokkades."
T00962,K02335,C0081,2025-01-10,3,True,,4.0,6.0,True,True,"Het traject heeft enige voortgang opgeleverd, maar zowel tevredenheid als doelrealisatie bleven onder verwachting; meer afstemming op jouw behoeften was wenselijk geweest."
T00963,K01980,C0104,2025-01-10,2,False,no-longer-wanted,,,False,False,
T00964,K01583,C0073,2025-01-12,7,True,,8.0,9.0,True,False,Een succesvolle samenwerking met sterke doelrealisatie en goede tevredenheid; je hebt duidelijk profijt gehad van het traject.
T00965,K02296,C0114,2025-01-12,5,True,,4.0,7.0,True,True,"De doelstellingen zijn redelijk bereikt, maar je tevredenheid was beperkt; waarschijnlijk was de aanpak niet volledig afgestemd op jouw verwachtingen."
T00966,K02272,C0094,2025-01-12,8,True,,,,False,True,
T00967,K01989,C0068,2025-01-13,10,True,,5.0,9.0,True,True,Sterke doelrealisatie ondanks gemiddelde tevredenheid; mogelijk waren de verwachtingen aan het begin niet helemaal duidelijk afgestemd.
T00968,K02120,C0011,2025-01-13,6,True,,,,False,True,
T00969,K02180,C0050,2025-01-13,6,True,,4.0,8.0,True,True,"Je hebt je doelen goed bereikt, hoewel de ervaring van het traject zelf minder positief was; de resultaten spreken echter voor zich."
T00970,K02228,C0013,2025-01-14,7,True,,,,False,False,
T00971,K02032,C0050,2025-01-14,15,True,,6.0,10.0,True,False,Uitstekende doelrealisatie en je hebt het traject goed doorlopen; een positieve afronding met concrete resultaten.
T00972,K01932,C0010,2025-01-14,6,True,,5.0,6.0,True,False,Beperkte voortgang op beide fronten; het traject heeft niet de doorbraak opgeleverd die je waarschijnlijk hoopte.
T00973,K02102,C0103,2025-01-14,7,True,,5.0,8.0,True,False,"Goede doelrealisatie, maar de tevredenheid kon hoger zijn; je bent wel duidelijk opgeschoten met je ontwikkeling."
T00974,K01524,C0116,2025-01-16,8,True,,7.0,9.0,True,False,Zeer geslaagd traject met goede doelrealisatie en sterke tevredenheid; je hebt het maximum uit deze samenwerking gehaald.
T00975,K01931,C0095,2025-01-16,2,False,no-longer-wanted,6.0,9.0,True,True,"Jammer dat je het traject hebt stopgezet, want de doelrealisatie liep goed; hopelijk kunnen we in de toekomst toch verder samen werken."
T00976,K01709,C0001,2025-01-17,10,True,,7.0,9.0,True,False,Een geslaagd traject met sterke doelrealisatie en goede tevredenheid; je hebt duidelijk stappen vooruit gemaakt.
T00977,K01856,C0103,2025-01-20,14,True,,7.0,7.0,True,False,Solide afronding met evenwichtige resultaten; je hebt je doelen bereikt en bent tevreden over het verloop.
T00978,K01586,C0050,2025-01-20,4,True,,,,False,False,
T00979,K01934,C0106,2025-01-21,3,True,,,,False,True,
T00980,K01673,C0099,2025-01-21,6,True,,,,False,False,
T00981,K02147,C0013,2025-01-21,11,True,,,,False,False,
T00982,K02043,C0077,2025-01-22,5,True,,6.0,7.0,True,False,"Redelijke voortgang en tevredenheid; het traject heeft je geholpen, hoewel de impact beperkter was dan mogelijk."
T00983,K01964,C0074,2025-01-22,8,True,,6.0,5.0,True,False,De doelrealisatie bleef achter bij je tevredenheid; het traject heeft niet volledig opgeleverd wat je ervan verwachtte.
T00984,K01727,C0111,2025-01-23,8,True,,5.0,6.0,True,False,"Bescheiden voortgang op beide fronten; het traject bood enkele inzichten, maar meer gericht werken naar concrete doelen zou beter hebben geholpen."
T00985,K02056,C0097,2025-01-23,5,True,,6.0,7.0,True,False,"Redelijk traject met matige tevredenheid en doelrealisatie; je bent iets opgeschoten, maar de verwachtingen zijn niet helemaal waargemaakt."
T00986,K02276,C0047,2025-01-24,8,True,,6.0,7.0,True,False,Redelijk verloop met gemiddelde resultaten; je hebt enige voortgang geboekt en bent matig tevreden over het traject.
T00987,K02090,C0101,2025-01-24,4,True,,,,False,False,
T00988,K01545,C0048,2025-01-24,10,True,,,,False,False,
T00989,K01886,C0033,2025-01-25,8,True,,5.0,9.0,True,False,"Sterke doelrealisatie ondanks gemiddelde tevredenheid; je bent duidelijk vordering gemaakt, ook al was de beleving van het proces minder uitbundig."
T00990,K02026,C0060,2025-01-25,1,False,external-coach,5.0,8.0,True,False,"Het traject is voortijdig beëindigd door een coachwisseling, maar de doelrealisatie was solide met een 8. De tevredenheid bleef met een 5 achter, wat aangeeft dat de samenwerking niet optimaal verliep."
T00991,K01892,C0006,2025-01-25,8,True,,8.0,8.0,True,False,"Uitstekend traject afgerond met sterke resultaten op beide fronten: doelrealisatie en tevredenheid beide een 8, wat duidt op een succesvolle en prettige samenwerking."
T00992,K01593,C0099,2025-01-26,5,True,,,,False,False,
